num,person,angle,type,file,word,
19153,17,우측면,단어,KETI_SL_0000019153,어제,
19154,17,우측면,단어,KETI_SL_0000019154,어지러움,
19155,17,우측면,단어,KETI_SL_0000019155,언니,
19157,17,우측면,단어,KETI_SL_0000019157,엄마,
19173,17,우측면,단어,KETI_SL_0000019173,오늘,
19174,17,우측면,단어,KETI_SL_0000019174,오른쪽,
19177,17,우측면,단어,KETI_SL_0000019177,오빠,
19179,17,우측면,단어,KETI_SL_0000019179,올해,
19180,17,우측면,단어,KETI_SL_0000019180,왼쪽,
19187,17,우측면,단어,KETI_SL_0000019187,월요일,
19189,17,우측면,단어,KETI_SL_0000019189,위에,
19197,17,우측면,단어,KETI_SL_0000019197,음식물,
19206,17,우측면,단어,KETI_SL_0000019206,일요일,
19209,17,우측면,단어,KETI_SL_0000019209,자동차,
19212,17,우측면,단어,KETI_SL_0000019212,작년,
19227,17,우측면,단어,KETI_SL_0000019227,집,
19240,17,우측면,단어,KETI_SL_0000019240,친구,
19244,17,우측면,단어,KETI_SL_0000019244,택시,
19245,17,우측면,단어,KETI_SL_0000019245,토요일,
19258,17,우측면,단어,KETI_SL_0000019258,학교,
19271,17,우측면,단어,KETI_SL_0000019271,형,
19277,17,우측면,단어,KETI_SL_0000019277,화요일,
19278,17,우측면,단어,KETI_SL_0000019278,화장실,
19280,18,정면,단어,KETI_SL_0000019280,0,
19281,18,정면,단어,KETI_SL_0000019281,1,
19282,18,정면,단어,KETI_SL_0000019282,2,
19283,18,정면,단어,KETI_SL_0000019283,3,
19284,18,정면,단어,KETI_SL_0000019284,4,
19285,18,정면,단어,KETI_SL_0000019285,5,
19286,18,정면,단어,KETI_SL_0000019286,6,
19287,18,정면,단어,KETI_SL_0000019287,7,
19288,18,정면,단어,KETI_SL_0000019288,8,
19289,18,정면,단어,KETI_SL_0000019289,9,
19290,18,정면,단어,KETI_SL_0000019290,10,
19385,18,정면,단어,KETI_SL_0000019385,가렵다,
19399,18,정면,단어,KETI_SL_0000019399,개,
19417,18,정면,단어,KETI_SL_0000019417,공원,
19431,18,정면,단어,KETI_SL_0000019431,금요일,
19446,18,정면,단어,KETI_SL_0000019446,내년,
19447,18,정면,단어,KETI_SL_0000019447,내일,
19448,18,정면,단어,KETI_SL_0000019448,냄새나다,
19452,18,정면,단어,KETI_SL_0000019452,누나,
19469,18,정면,단어,KETI_SL_0000019469,동생,
19488,18,정면,단어,KETI_SL_0000019488,목요일,
19493,18,정면,단어,KETI_SL_0000019493,물,
19495,18,정면,단어,KETI_SL_0000019495,아래,
19496,18,정면,단어,KETI_SL_0000019496,바다,
19506,18,정면,단어,KETI_SL_0000019506,배고프다,
19511,18,정면,단어,KETI_SL_0000019511,병원,
19518,18,정면,단어,KETI_SL_0000019518,불,
19526,18,정면,단어,KETI_SL_0000019526,산,
19529,18,정면,단어,KETI_SL_0000019529,삼키다,
19535,18,정면,단어,KETI_SL_0000019535,선생님,
19548,18,정면,단어,KETI_SL_0000019548,수요일,
19559,18,정면,단어,KETI_SL_0000019559,아빠,
19562,18,정면,단어,KETI_SL_0000019562,아파트,
19566,18,정면,단어,KETI_SL_0000019566,앞,
19572,18,정면,단어,KETI_SL_0000019572,어제,
19573,18,정면,단어,KETI_SL_0000019573,어지러움,
19574,18,정면,단어,KETI_SL_0000019574,언니,
19576,18,정면,단어,KETI_SL_0000019576,엄마,
19592,18,정면,단어,KETI_SL_0000019592,오늘,
19593,18,정면,단어,KETI_SL_0000019593,오른쪽,
19596,18,정면,단어,KETI_SL_0000019596,오빠,
19598,18,정면,단어,KETI_SL_0000019598,올해,
19599,18,정면,단어,KETI_SL_0000019599,왼쪽,
19606,18,정면,단어,KETI_SL_0000019606,월요일,
19608,18,정면,단어,KETI_SL_0000019608,위에,
19616,18,정면,단어,KETI_SL_0000019616,음식물,
19625,18,정면,단어,KETI_SL_0000019625,일요일,
19628,18,정면,단어,KETI_SL_0000019628,자동차,
19631,18,정면,단어,KETI_SL_0000019631,작년,
19646,18,정면,단어,KETI_SL_0000019646,집,
19659,18,정면,단어,KETI_SL_0000019659,친구,
19663,18,정면,단어,KETI_SL_0000019663,택시,
19664,18,정면,단어,KETI_SL_0000019664,토요일,
19677,18,정면,단어,KETI_SL_0000019677,학교,
19690,18,정면,단어,KETI_SL_0000019690,형,
19696,18,정면,단어,KETI_SL_0000019696,화요일,
19697,18,정면,단어,KETI_SL_0000019697,화장실,
19699,18,좌측면,단어,KETI_SL_0000019699,0,
19700,18,좌측면,단어,KETI_SL_0000019700,1,
19701,18,좌측면,단어,KETI_SL_0000019701,2,
19702,18,좌측면,단어,KETI_SL_0000019702,3,
19703,18,좌측면,단어,KETI_SL_0000019703,4,
19704,18,좌측면,단어,KETI_SL_0000019704,5,
19705,18,좌측면,단어,KETI_SL_0000019705,6,
19706,18,좌측면,단어,KETI_SL_0000019706,7,
19707,18,좌측면,단어,KETI_SL_0000019707,8,
19708,18,좌측면,단어,KETI_SL_0000019708,9,
19709,18,좌측면,단어,KETI_SL_0000019709,10,
19804,18,좌측면,단어,KETI_SL_0000019804,가렵다,
19818,18,좌측면,단어,KETI_SL_0000019818,개,
19836,18,좌측면,단어,KETI_SL_0000019836,공원,
19850,18,좌측면,단어,KETI_SL_0000019850,금요일,
19865,18,좌측면,단어,KETI_SL_0000019865,내년,
19866,18,좌측면,단어,KETI_SL_0000019866,내일,
19867,18,좌측면,단어,KETI_SL_0000019867,냄새나다,
19871,18,좌측면,단어,KETI_SL_0000019871,누나,
19888,18,좌측면,단어,KETI_SL_0000019888,동생,
19907,18,좌측면,단어,KETI_SL_0000019907,목요일,
19912,18,좌측면,단어,KETI_SL_0000019912,물,
19914,18,좌측면,단어,KETI_SL_0000019914,아래,
19915,18,좌측면,단어,KETI_SL_0000019915,바다,
19925,18,좌측면,단어,KETI_SL_0000019925,배고프다,
19930,18,좌측면,단어,KETI_SL_0000019930,병원,
19937,18,좌측면,단어,KETI_SL_0000019937,불,
19945,18,좌측면,단어,KETI_SL_0000019945,산,
19948,18,좌측면,단어,KETI_SL_0000019948,삼키다,
19954,18,좌측면,단어,KETI_SL_0000019954,선생님,
19967,18,좌측면,단어,KETI_SL_0000019967,수요일,
19978,18,좌측면,단어,KETI_SL_0000019978,아빠,
19981,18,좌측면,단어,KETI_SL_0000019981,아파트,
19985,18,좌측면,단어,KETI_SL_0000019985,앞,
19991,18,좌측면,단어,KETI_SL_0000019991,어제,
19992,18,좌측면,단어,KETI_SL_0000019992,어지러움,
19993,18,좌측면,단어,KETI_SL_0000019993,언니,
19995,18,좌측면,단어,KETI_SL_0000019995,엄마,
20011,18,좌측면,단어,KETI_SL_0000020011,오늘,
20012,18,좌측면,단어,KETI_SL_0000020012,오른쪽,
20015,18,좌측면,단어,KETI_SL_0000020015,오빠,
20017,18,좌측면,단어,KETI_SL_0000020017,올해,
20018,18,좌측면,단어,KETI_SL_0000020018,왼쪽,
20025,18,좌측면,단어,KETI_SL_0000020025,월요일,
20027,18,좌측면,단어,KETI_SL_0000020027,위에,
20035,18,좌측면,단어,KETI_SL_0000020035,음식물,
20044,18,좌측면,단어,KETI_SL_0000020044,일요일,
20047,18,좌측면,단어,KETI_SL_0000020047,자동차,
20050,18,좌측면,단어,KETI_SL_0000020050,작년,
20065,18,좌측면,단어,KETI_SL_0000020065,집,
20078,18,좌측면,단어,KETI_SL_0000020078,친구,
20082,18,좌측면,단어,KETI_SL_0000020082,택시,
20083,18,좌측면,단어,KETI_SL_0000020083,토요일,
20096,18,좌측면,단어,KETI_SL_0000020096,학교,
20109,18,좌측면,단어,KETI_SL_0000020109,형,
20115,18,좌측면,단어,KETI_SL_0000020115,화요일,
20116,18,좌측면,단어,KETI_SL_0000020116,화장실,
20118,18,우측면,단어,KETI_SL_0000020118,0,
20119,18,우측면,단어,KETI_SL_0000020119,1,
20120,18,우측면,단어,KETI_SL_0000020120,2,
20121,18,우측면,단어,KETI_SL_0000020121,3,
20122,18,우측면,단어,KETI_SL_0000020122,4,
20123,18,우측면,단어,KETI_SL_0000020123,5,
20124,18,우측면,단어,KETI_SL_0000020124,6,
20125,18,우측면,단어,KETI_SL_0000020125,7,
20126,18,우측면,단어,KETI_SL_0000020126,8,
20127,18,우측면,단어,KETI_SL_0000020127,9,
20128,18,우측면,단어,KETI_SL_0000020128,10,
20223,18,우측면,단어,KETI_SL_0000020223,가렵다,
20237,18,우측면,단어,KETI_SL_0000020237,개,
20255,18,우측면,단어,KETI_SL_0000020255,공원,
20269,18,우측면,단어,KETI_SL_0000020269,금요일,
20284,18,우측면,단어,KETI_SL_0000020284,내년,
20285,18,우측면,단어,KETI_SL_0000020285,내일,
20286,18,우측면,단어,KETI_SL_0000020286,냄새나다,
20290,18,우측면,단어,KETI_SL_0000020290,누나,
20307,18,우측면,단어,KETI_SL_0000020307,동생,
20326,18,우측면,단어,KETI_SL_0000020326,목요일,
20331,18,우측면,단어,KETI_SL_0000020331,물,
20333,18,우측면,단어,KETI_SL_0000020333,아래,
20334,18,우측면,단어,KETI_SL_0000020334,바다,
20344,18,우측면,단어,KETI_SL_0000020344,배고프다,
20349,18,우측면,단어,KETI_SL_0000020349,병원,
20356,18,우측면,단어,KETI_SL_0000020356,불,
20364,18,우측면,단어,KETI_SL_0000020364,산,
20367,18,우측면,단어,KETI_SL_0000020367,삼키다,
20373,18,우측면,단어,KETI_SL_0000020373,선생님,
20386,18,우측면,단어,KETI_SL_0000020386,수요일,
20397,18,우측면,단어,KETI_SL_0000020397,아빠,
20400,18,우측면,단어,KETI_SL_0000020400,아파트,
20404,18,우측면,단어,KETI_SL_0000020404,앞,
20410,18,우측면,단어,KETI_SL_0000020410,어제,
20411,18,우측면,단어,KETI_SL_0000020411,어지러움,
20412,18,우측면,단어,KETI_SL_0000020412,언니,
20414,18,우측면,단어,KETI_SL_0000020414,엄마,
20430,18,우측면,단어,KETI_SL_0000020430,오늘,
20431,18,우측면,단어,KETI_SL_0000020431,오른쪽,
20434,18,우측면,단어,KETI_SL_0000020434,오빠,
20436,18,우측면,단어,KETI_SL_0000020436,올해,
20437,18,우측면,단어,KETI_SL_0000020437,왼쪽,
20444,18,우측면,단어,KETI_SL_0000020444,월요일,
20446,18,우측면,단어,KETI_SL_0000020446,위에,
20454,18,우측면,단어,KETI_SL_0000020454,음식물,
20463,18,우측면,단어,KETI_SL_0000020463,일요일,
20466,18,우측면,단어,KETI_SL_0000020466,자동차,
20469,18,우측면,단어,KETI_SL_0000020469,작년,
20484,18,우측면,단어,KETI_SL_0000020484,집,
20497,18,우측면,단어,KETI_SL_0000020497,친구,
20501,18,우측면,단어,KETI_SL_0000020501,택시,
20502,18,우측면,단어,KETI_SL_0000020502,토요일,
20515,18,우측면,단어,KETI_SL_0000020515,학교,
20528,18,우측면,단어,KETI_SL_0000020528,형,
20534,18,우측면,단어,KETI_SL_0000020534,화요일,
20535,18,우측면,단어,KETI_SL_0000020535,화장실,
20537,19,정면,단어,KETI_SL_0000020537,0,
20538,19,정면,단어,KETI_SL_0000020538,1,
20539,19,정면,단어,KETI_SL_0000020539,2,
20540,19,정면,단어,KETI_SL_0000020540,3,
20541,19,정면,단어,KETI_SL_0000020541,4,
20542,19,정면,단어,KETI_SL_0000020542,5,
20543,19,정면,단어,KETI_SL_0000020543,6,
20544,19,정면,단어,KETI_SL_0000020544,7,
20545,19,정면,단어,KETI_SL_0000020545,8,
20546,19,정면,단어,KETI_SL_0000020546,9,
20547,19,정면,단어,KETI_SL_0000020547,10,
20642,19,정면,단어,KETI_SL_0000020642,가렵다,
20656,19,정면,단어,KETI_SL_0000020656,개,
20674,19,정면,단어,KETI_SL_0000020674,공원,
20688,19,정면,단어,KETI_SL_0000020688,금요일,
20703,19,정면,단어,KETI_SL_0000020703,내년,
20704,19,정면,단어,KETI_SL_0000020704,내일,
20705,19,정면,단어,KETI_SL_0000020705,냄새나다,
20709,19,정면,단어,KETI_SL_0000020709,누나,
20726,19,정면,단어,KETI_SL_0000020726,동생,
20745,19,정면,단어,KETI_SL_0000020745,목요일,
20750,19,정면,단어,KETI_SL_0000020750,물,
20752,19,정면,단어,KETI_SL_0000020752,아래,
20753,19,정면,단어,KETI_SL_0000020753,바다,
20763,19,정면,단어,KETI_SL_0000020763,배고프다,
20768,19,정면,단어,KETI_SL_0000020768,병원,
20775,19,정면,단어,KETI_SL_0000020775,불,
20783,19,정면,단어,KETI_SL_0000020783,산,
20786,19,정면,단어,KETI_SL_0000020786,삼키다,
20792,19,정면,단어,KETI_SL_0000020792,선생님,
20805,19,정면,단어,KETI_SL_0000020805,수요일,
20816,19,정면,단어,KETI_SL_0000020816,아빠,
20819,19,정면,단어,KETI_SL_0000020819,아파트,
20823,19,정면,단어,KETI_SL_0000020823,앞,
20829,19,정면,단어,KETI_SL_0000020829,어제,
20830,19,정면,단어,KETI_SL_0000020830,어지러움,
20831,19,정면,단어,KETI_SL_0000020831,언니,
20833,19,정면,단어,KETI_SL_0000020833,엄마,
20849,19,정면,단어,KETI_SL_0000020849,오늘,
20850,19,정면,단어,KETI_SL_0000020850,오른쪽,
20853,19,정면,단어,KETI_SL_0000020853,오빠,
20855,19,정면,단어,KETI_SL_0000020855,올해,
20856,19,정면,단어,KETI_SL_0000020856,왼쪽,
20863,19,정면,단어,KETI_SL_0000020863,월요일,
20865,19,정면,단어,KETI_SL_0000020865,위에,
20873,19,정면,단어,KETI_SL_0000020873,음식물,
20882,19,정면,단어,KETI_SL_0000020882,일요일,
20885,19,정면,단어,KETI_SL_0000020885,자동차,
20888,19,정면,단어,KETI_SL_0000020888,작년,
20903,19,정면,단어,KETI_SL_0000020903,집,
20916,19,정면,단어,KETI_SL_0000020916,친구,
20920,19,정면,단어,KETI_SL_0000020920,택시,
20921,19,정면,단어,KETI_SL_0000020921,토요일,
20934,19,정면,단어,KETI_SL_0000020934,학교,
20947,19,정면,단어,KETI_SL_0000020947,형,
20953,19,정면,단어,KETI_SL_0000020953,화요일,
20954,19,정면,단어,KETI_SL_0000020954,화장실,
20956,19,좌측면,단어,KETI_SL_0000020956,0,
20957,19,좌측면,단어,KETI_SL_0000020957,1,
20958,19,좌측면,단어,KETI_SL_0000020958,2,
20959,19,좌측면,단어,KETI_SL_0000020959,3,
20960,19,좌측면,단어,KETI_SL_0000020960,4,
20961,19,좌측면,단어,KETI_SL_0000020961,5,
20962,19,좌측면,단어,KETI_SL_0000020962,6,
20963,19,좌측면,단어,KETI_SL_0000020963,7,
20964,19,좌측면,단어,KETI_SL_0000020964,8,
20965,19,좌측면,단어,KETI_SL_0000020965,9,
20966,19,좌측면,단어,KETI_SL_0000020966,10,
21061,19,좌측면,단어,KETI_SL_0000021061,가렵다,
21075,19,좌측면,단어,KETI_SL_0000021075,개,
21093,19,좌측면,단어,KETI_SL_0000021093,공원,
21107,19,좌측면,단어,KETI_SL_0000021107,금요일,
21122,19,좌측면,단어,KETI_SL_0000021122,내년,
21123,19,좌측면,단어,KETI_SL_0000021123,내일,
21124,19,좌측면,단어,KETI_SL_0000021124,냄새나다,
21128,19,좌측면,단어,KETI_SL_0000021128,누나,
21145,19,좌측면,단어,KETI_SL_0000021145,동생,
21164,19,좌측면,단어,KETI_SL_0000021164,목요일,
21169,19,좌측면,단어,KETI_SL_0000021169,물,
21171,19,좌측면,단어,KETI_SL_0000021171,아래,
21172,19,좌측면,단어,KETI_SL_0000021172,바다,
21182,19,좌측면,단어,KETI_SL_0000021182,배고프다,
21187,19,좌측면,단어,KETI_SL_0000021187,병원,
21194,19,좌측면,단어,KETI_SL_0000021194,불,
21202,19,좌측면,단어,KETI_SL_0000021202,산,
21205,19,좌측면,단어,KETI_SL_0000021205,삼키다,
21211,19,좌측면,단어,KETI_SL_0000021211,선생님,
21224,19,좌측면,단어,KETI_SL_0000021224,수요일,
21235,19,좌측면,단어,KETI_SL_0000021235,아빠,
21238,19,좌측면,단어,KETI_SL_0000021238,아파트,
21242,19,좌측면,단어,KETI_SL_0000021242,앞,
21248,19,좌측면,단어,KETI_SL_0000021248,어제,
21249,19,좌측면,단어,KETI_SL_0000021249,어지러움,
21250,19,좌측면,단어,KETI_SL_0000021250,언니,
21252,19,좌측면,단어,KETI_SL_0000021252,엄마,
21268,19,좌측면,단어,KETI_SL_0000021268,오늘,
21269,19,좌측면,단어,KETI_SL_0000021269,오른쪽,
21272,19,좌측면,단어,KETI_SL_0000021272,오빠,
21274,19,좌측면,단어,KETI_SL_0000021274,올해,
21275,19,좌측면,단어,KETI_SL_0000021275,왼쪽,
21282,19,좌측면,단어,KETI_SL_0000021282,월요일,
21284,19,좌측면,단어,KETI_SL_0000021284,위에,
21292,19,좌측면,단어,KETI_SL_0000021292,음식물,
21301,19,좌측면,단어,KETI_SL_0000021301,일요일,
21304,19,좌측면,단어,KETI_SL_0000021304,자동차,
21307,19,좌측면,단어,KETI_SL_0000021307,작년,
21322,19,좌측면,단어,KETI_SL_0000021322,집,
21335,19,좌측면,단어,KETI_SL_0000021335,친구,
21339,19,좌측면,단어,KETI_SL_0000021339,택시,
21340,19,좌측면,단어,KETI_SL_0000021340,토요일,
21353,19,좌측면,단어,KETI_SL_0000021353,학교,
21366,19,좌측면,단어,KETI_SL_0000021366,형,
21372,19,좌측면,단어,KETI_SL_0000021372,화요일,
21373,19,좌측면,단어,KETI_SL_0000021373,화장실,
21375,19,우측면,단어,KETI_SL_0000021375,0,
21376,19,우측면,단어,KETI_SL_0000021376,1,
21377,19,우측면,단어,KETI_SL_0000021377,2,
21378,19,우측면,단어,KETI_SL_0000021378,3,
21379,19,우측면,단어,KETI_SL_0000021379,4,
21380,19,우측면,단어,KETI_SL_0000021380,5,
21381,19,우측면,단어,KETI_SL_0000021381,6,
21382,19,우측면,단어,KETI_SL_0000021382,7,
21383,19,우측면,단어,KETI_SL_0000021383,8,
21384,19,우측면,단어,KETI_SL_0000021384,9,
21385,19,우측면,단어,KETI_SL_0000021385,10,
21480,19,우측면,단어,KETI_SL_0000021480,가렵다,
21494,19,우측면,단어,KETI_SL_0000021494,개,
21512,19,우측면,단어,KETI_SL_0000021512,공원,
21526,19,우측면,단어,KETI_SL_0000021526,금요일,
21541,19,우측면,단어,KETI_SL_0000021541,내년,
21542,19,우측면,단어,KETI_SL_0000021542,내일,
21543,19,우측면,단어,KETI_SL_0000021543,냄새나다,
21547,19,우측면,단어,KETI_SL_0000021547,누나,
21564,19,우측면,단어,KETI_SL_0000021564,동생,
21583,19,우측면,단어,KETI_SL_0000021583,목요일,
21588,19,우측면,단어,KETI_SL_0000021588,물,
21590,19,우측면,단어,KETI_SL_0000021590,아래,
21591,19,우측면,단어,KETI_SL_0000021591,바다,
21601,19,우측면,단어,KETI_SL_0000021601,배고프다,
21606,19,우측면,단어,KETI_SL_0000021606,병원,
21613,19,우측면,단어,KETI_SL_0000021613,불,
21621,19,우측면,단어,KETI_SL_0000021621,산,
21624,19,우측면,단어,KETI_SL_0000021624,삼키다,
21630,19,우측면,단어,KETI_SL_0000021630,선생님,
21643,19,우측면,단어,KETI_SL_0000021643,수요일,
21654,19,우측면,단어,KETI_SL_0000021654,아빠,
21657,19,우측면,단어,KETI_SL_0000021657,아파트,
21661,19,우측면,단어,KETI_SL_0000021661,앞,
21667,19,우측면,단어,KETI_SL_0000021667,어제,
21668,19,우측면,단어,KETI_SL_0000021668,어지러움,
21669,19,우측면,단어,KETI_SL_0000021669,언니,
21671,19,우측면,단어,KETI_SL_0000021671,엄마,
21687,19,우측면,단어,KETI_SL_0000021687,오늘,
21688,19,우측면,단어,KETI_SL_0000021688,오른쪽,
21691,19,우측면,단어,KETI_SL_0000021691,오빠,
21693,19,우측면,단어,KETI_SL_0000021693,올해,
21694,19,우측면,단어,KETI_SL_0000021694,왼쪽,
21701,19,우측면,단어,KETI_SL_0000021701,월요일,
21703,19,우측면,단어,KETI_SL_0000021703,위에,
21711,19,우측면,단어,KETI_SL_0000021711,음식물,
21720,19,우측면,단어,KETI_SL_0000021720,일요일,
21723,19,우측면,단어,KETI_SL_0000021723,자동차,
21726,19,우측면,단어,KETI_SL_0000021726,작년,
21741,19,우측면,단어,KETI_SL_0000021741,집,
21754,19,우측면,단어,KETI_SL_0000021754,친구,
21758,19,우측면,단어,KETI_SL_0000021758,택시,
21759,19,우측면,단어,KETI_SL_0000021759,토요일,
21772,19,우측면,단어,KETI_SL_0000021772,학교,
21785,19,우측면,단어,KETI_SL_0000021785,형,
21791,19,우측면,단어,KETI_SL_0000021791,화요일,
21792,19,우측면,단어,KETI_SL_0000021792,화장실,
21794,20,정면,단어,KETI_SL_0000021794,0,
21795,20,정면,단어,KETI_SL_0000021795,1,
21796,20,정면,단어,KETI_SL_0000021796,2,
21797,20,정면,단어,KETI_SL_0000021797,3,
21798,20,정면,단어,KETI_SL_0000021798,4,
21799,20,정면,단어,KETI_SL_0000021799,5,
21800,20,정면,단어,KETI_SL_0000021800,6,
21801,20,정면,단어,KETI_SL_0000021801,7,
21802,20,정면,단어,KETI_SL_0000021802,8,
21803,20,정면,단어,KETI_SL_0000021803,9,
21804,20,정면,단어,KETI_SL_0000021804,10,
21899,20,정면,단어,KETI_SL_0000021899,가렵다,
21913,20,정면,단어,KETI_SL_0000021913,개,
21931,20,정면,단어,KETI_SL_0000021931,공원,
21945,20,정면,단어,KETI_SL_0000021945,금요일,
21960,20,정면,단어,KETI_SL_0000021960,내년,
21961,20,정면,단어,KETI_SL_0000021961,내일,
21962,20,정면,단어,KETI_SL_0000021962,냄새나다,
21966,20,정면,단어,KETI_SL_0000021966,누나,
21983,20,정면,단어,KETI_SL_0000021983,동생,
22002,20,정면,단어,KETI_SL_0000022002,목요일,
22007,20,정면,단어,KETI_SL_0000022007,물,
22009,20,정면,단어,KETI_SL_0000022009,아래,
22010,20,정면,단어,KETI_SL_0000022010,바다,
22020,20,정면,단어,KETI_SL_0000022020,배고프다,
22025,20,정면,단어,KETI_SL_0000022025,병원,
22032,20,정면,단어,KETI_SL_0000022032,불,
22040,20,정면,단어,KETI_SL_0000022040,산,
22043,20,정면,단어,KETI_SL_0000022043,삼키다,
22049,20,정면,단어,KETI_SL_0000022049,선생님,
22062,20,정면,단어,KETI_SL_0000022062,수요일,
22073,20,정면,단어,KETI_SL_0000022073,아빠,
22076,20,정면,단어,KETI_SL_0000022076,아파트,
22080,20,정면,단어,KETI_SL_0000022080,앞,
22086,20,정면,단어,KETI_SL_0000022086,어제,
22087,20,정면,단어,KETI_SL_0000022087,어지러움,
22088,20,정면,단어,KETI_SL_0000022088,언니,
22090,20,정면,단어,KETI_SL_0000022090,엄마,
22106,20,정면,단어,KETI_SL_0000022106,오늘,
22107,20,정면,단어,KETI_SL_0000022107,오른쪽,
22110,20,정면,단어,KETI_SL_0000022110,오빠,
22112,20,정면,단어,KETI_SL_0000022112,올해,
22113,20,정면,단어,KETI_SL_0000022113,왼쪽,
22120,20,정면,단어,KETI_SL_0000022120,월요일,
22122,20,정면,단어,KETI_SL_0000022122,위에,
22130,20,정면,단어,KETI_SL_0000022130,음식물,
22139,20,정면,단어,KETI_SL_0000022139,일요일,
22142,20,정면,단어,KETI_SL_0000022142,자동차,
22145,20,정면,단어,KETI_SL_0000022145,작년,
22160,20,정면,단어,KETI_SL_0000022160,집,
22173,20,정면,단어,KETI_SL_0000022173,친구,
22177,20,정면,단어,KETI_SL_0000022177,택시,
22178,20,정면,단어,KETI_SL_0000022178,토요일,
22191,20,정면,단어,KETI_SL_0000022191,학교,
22204,20,정면,단어,KETI_SL_0000022204,형,
22210,20,정면,단어,KETI_SL_0000022210,화요일,
22211,20,정면,단어,KETI_SL_0000022211,화장실,
22213,20,좌측면,단어,KETI_SL_0000022213,0,
22214,20,좌측면,단어,KETI_SL_0000022214,1,
22215,20,좌측면,단어,KETI_SL_0000022215,2,
22216,20,좌측면,단어,KETI_SL_0000022216,3,
22217,20,좌측면,단어,KETI_SL_0000022217,4,
22218,20,좌측면,단어,KETI_SL_0000022218,5,
22219,20,좌측면,단어,KETI_SL_0000022219,6,
22220,20,좌측면,단어,KETI_SL_0000022220,7,
22221,20,좌측면,단어,KETI_SL_0000022221,8,
22222,20,좌측면,단어,KETI_SL_0000022222,9,
22223,20,좌측면,단어,KETI_SL_0000022223,10,
22318,20,좌측면,단어,KETI_SL_0000022318,가렵다,
22332,20,좌측면,단어,KETI_SL_0000022332,개,
22350,20,좌측면,단어,KETI_SL_0000022350,공원,
22364,20,좌측면,단어,KETI_SL_0000022364,금요일,
22379,20,좌측면,단어,KETI_SL_0000022379,내년,
22380,20,좌측면,단어,KETI_SL_0000022380,내일,
22381,20,좌측면,단어,KETI_SL_0000022381,냄새나다,
22385,20,좌측면,단어,KETI_SL_0000022385,누나,
22402,20,좌측면,단어,KETI_SL_0000022402,동생,
22421,20,좌측면,단어,KETI_SL_0000022421,목요일,
22426,20,좌측면,단어,KETI_SL_0000022426,물,
22428,20,좌측면,단어,KETI_SL_0000022428,아래,
22429,20,좌측면,단어,KETI_SL_0000022429,바다,
22439,20,좌측면,단어,KETI_SL_0000022439,배고프다,
22444,20,좌측면,단어,KETI_SL_0000022444,병원,
22451,20,좌측면,단어,KETI_SL_0000022451,불,
22459,20,좌측면,단어,KETI_SL_0000022459,산,
22462,20,좌측면,단어,KETI_SL_0000022462,삼키다,
22468,20,좌측면,단어,KETI_SL_0000022468,선생님,
22481,20,좌측면,단어,KETI_SL_0000022481,수요일,
22492,20,좌측면,단어,KETI_SL_0000022492,아빠,
22495,20,좌측면,단어,KETI_SL_0000022495,아파트,
22499,20,좌측면,단어,KETI_SL_0000022499,앞,
22505,20,좌측면,단어,KETI_SL_0000022505,어제,
22506,20,좌측면,단어,KETI_SL_0000022506,어지러움,
22507,20,좌측면,단어,KETI_SL_0000022507,언니,
22509,20,좌측면,단어,KETI_SL_0000022509,엄마,
22525,20,좌측면,단어,KETI_SL_0000022525,오늘,
22526,20,좌측면,단어,KETI_SL_0000022526,오른쪽,
22529,20,좌측면,단어,KETI_SL_0000022529,오빠,
22531,20,좌측면,단어,KETI_SL_0000022531,올해,
22532,20,좌측면,단어,KETI_SL_0000022532,왼쪽,
22539,20,좌측면,단어,KETI_SL_0000022539,월요일,
22541,20,좌측면,단어,KETI_SL_0000022541,위에,
22549,20,좌측면,단어,KETI_SL_0000022549,음식물,
22558,20,좌측면,단어,KETI_SL_0000022558,일요일,
22561,20,좌측면,단어,KETI_SL_0000022561,자동차,
22564,20,좌측면,단어,KETI_SL_0000022564,작년,
22579,20,좌측면,단어,KETI_SL_0000022579,집,
22592,20,좌측면,단어,KETI_SL_0000022592,친구,
22596,20,좌측면,단어,KETI_SL_0000022596,택시,
22597,20,좌측면,단어,KETI_SL_0000022597,토요일,
22610,20,좌측면,단어,KETI_SL_0000022610,학교,
22623,20,좌측면,단어,KETI_SL_0000022623,형,
22629,20,좌측면,단어,KETI_SL_0000022629,화요일,
22630,20,좌측면,단어,KETI_SL_0000022630,화장실,
22632,20,우측면,단어,KETI_SL_0000022632,0,
22633,20,우측면,단어,KETI_SL_0000022633,1,
22634,20,우측면,단어,KETI_SL_0000022634,2,
22635,20,우측면,단어,KETI_SL_0000022635,3,
22636,20,우측면,단어,KETI_SL_0000022636,4,
22637,20,우측면,단어,KETI_SL_0000022637,5,
22638,20,우측면,단어,KETI_SL_0000022638,6,
22639,20,우측면,단어,KETI_SL_0000022639,7,
22640,20,우측면,단어,KETI_SL_0000022640,8,
22641,20,우측면,단어,KETI_SL_0000022641,9,
22642,20,우측면,단어,KETI_SL_0000022642,10,
22737,20,우측면,단어,KETI_SL_0000022737,가렵다,
22751,20,우측면,단어,KETI_SL_0000022751,개,
22769,20,우측면,단어,KETI_SL_0000022769,공원,
22783,20,우측면,단어,KETI_SL_0000022783,금요일,
